Province/State,Country/Region,Lat,Long,Date,Observation,Observation Type
New South Wales,Australia,-33.8688,151.2093,2020-03-09,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-09,48,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-10,2,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-10,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-10,55,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-11,2,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-11,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-11,65,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-12,2,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-12,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-12,65,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-13,2,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-13,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-13,92,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-14,2,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-14,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-14,112,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-15,2,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-15,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-15,134,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-16,2,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-16,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-16,171,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-17,4,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-17,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-17,210,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-18,5,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-18,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-18,267,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-19,5,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-19,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-19,307,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-20,6,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-20,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-20,353,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-21,6,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-21,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-21,436,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-22,6,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-22,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-22,669,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-23,6,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-23,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-23,669,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-24,7,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-24,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-24,818,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-25,7,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-25,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-25,1029,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-26,7,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-26,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-26,1219,Confirmed
New South Wales,Australia,-33.8688,151.2093,2020-03-27,7,Death
New South Wales,Australia,-33.8688,151.2093,2020-03-27,4,Recovered
New South Wales,Australia,-33.8688,151.2093,2020-03-27,1405,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-04,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-05,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-10,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-11,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-12,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-13,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-14,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-15,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-16,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-17,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-18,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-19,1,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-20,3,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-21,3,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-22,5,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-23,5,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-24,6,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-25,6,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-26,12,Confirmed
Northern Territory,Australia,-12.4634,130.8456,2020-03-27,12,Confirmed
Queensland,Australia,-28.0167,153.4,2020-01-29,1,Confirmed
Queensland,Australia,-28.0167,153.4,2020-01-30,3,Confirmed
Queensland,Australia,-28.0167,153.4,2020-01-31,2,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-01,3,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-02,2,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-03,2,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-04,3,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-05,3,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-06,4,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-07,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-08,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-09,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-10,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-11,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-12,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-13,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-14,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-15,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-16,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-17,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-18,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-19,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-20,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-21,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-02-21,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-22,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-02-22,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-23,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-02-23,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-24,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-02-24,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-25,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-02-25,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-26,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-02-26,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-27,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-02-27,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-28,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-02-28,5,Confirmed
Queensland,Australia,-28.0167,153.4,2020-02-29,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-02-29,9,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-01,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-01,9,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-02,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-02,9,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-03,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-03,11,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-04,1,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-04,11,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-05,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-05,13,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-06,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-06,13,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-07,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-07,13,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-08,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-08,15,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-09,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-09,15,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-10,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-10,18,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-11,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-11,20,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-12,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-12,20,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-13,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-13,35,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-14,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-14,46,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-15,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-15,61,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-16,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-16,68,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-17,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-17,78,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-18,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-18,94,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-19,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-19,144,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-20,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-20,184,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-21,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-21,221,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-22,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-22,259,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-23,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-23,319,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-24,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-24,397,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-25,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-25,443,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-26,1,Death
Queensland,Australia,-28.0167,153.4,2020-03-26,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-26,493,Confirmed
Queensland,Australia,-28.0167,153.4,2020-03-27,1,Death
Queensland,Australia,-28.0167,153.4,2020-03-27,8,Recovered
Queensland,Australia,-28.0167,153.4,2020-03-27,555,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-01,1,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-02,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-03,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-04,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-05,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-06,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-07,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-08,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-09,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-10,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-11,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-12,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-13,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-14,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-15,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-16,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-17,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-17,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-18,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-18,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-19,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-19,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-20,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-20,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-21,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-21,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-22,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-22,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-23,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-23,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-24,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-24,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-25,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-25,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-26,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-26,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-27,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-27,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-28,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-28,2,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-02-29,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-02-29,3,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-01,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-01,3,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-02,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-02,3,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-03,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-03,3,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-04,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-04,5,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-05,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-05,5,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-06,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-06,7,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-07,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-07,7,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-08,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-08,7,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-09,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-09,7,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-10,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-10,7,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-11,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-11,9,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-12,2,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-12,9,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-13,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-13,16,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-14,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-14,19,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-15,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-15,20,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-16,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-16,29,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-17,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-17,29,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-18,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-18,37,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-19,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-19,42,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-20,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-20,50,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-21,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-21,67,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-22,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-22,100,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-23,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-23,134,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-24,3,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-24,170,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-25,6,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-25,170,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-26,6,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-26,235,Confirmed
South Australia,Australia,-34.9285,138.6007,2020-03-27,6,Recovered
South Australia,Australia,-34.9285,138.6007,2020-03-27,257,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-02,1,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-03,1,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-04,1,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-05,1,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-06,1,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-07,1,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-08,2,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-09,2,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-10,2,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-11,3,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-12,3,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-13,5,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-14,5,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-15,6,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-16,7,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-17,7,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-18,10,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-19,3,Recovered
Tasmania,Australia,-41.4545,145.9707,2020-03-19,10,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-20,3,Recovered
Tasmania,Australia,-41.4545,145.9707,2020-03-20,10,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-21,3,Recovered
Tasmania,Australia,-41.4545,145.9707,2020-03-21,16,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-22,3,Recovered
Tasmania,Australia,-41.4545,145.9707,2020-03-22,22,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-23,3,Recovered
Tasmania,Australia,-41.4545,145.9707,2020-03-23,28,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-24,3,Recovered
Tasmania,Australia,-41.4545,145.9707,2020-03-24,28,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-25,3,Recovered
Tasmania,Australia,-41.4545,145.9707,2020-03-25,36,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-26,3,Recovered
Tasmania,Australia,-41.4545,145.9707,2020-03-26,47,Confirmed
Tasmania,Australia,-41.4545,145.9707,2020-03-27,3,Recovered
Tasmania,Australia,-41.4545,145.9707,2020-03-27,47,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-01-26,1,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-01-27,1,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-01-28,1,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-01-29,1,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-01-30,2,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-01-31,3,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-01,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-02,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-03,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-04,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-05,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-06,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-07,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-08,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-09,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-10,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-11,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-12,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-13,4,Recovered
Victoria,Australia,-37.8136,144.9631,2020-02-13,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-14,4,Recovered
Victoria,Australia,-37.8136,144.9631,2020-02-14,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-15,4,Recovered
Victoria,Australia,-37.8136,144.9631,2020-02-15,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-16,4,Recovered
Victoria,Australia,-37.8136,144.9631,2020-02-16,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-17,4,Recovered
Victoria,Australia,-37.8136,144.9631,2020-02-17,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-18,4,Recovered
Victoria,Australia,-37.8136,144.9631,2020-02-18,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-19,4,Recovered
Victoria,Australia,-37.8136,144.9631,2020-02-19,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-20,4,Recovered
Victoria,Australia,-37.8136,144.9631,2020-02-20,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-21,4,Recovered
Victoria,Australia,-37.8136,144.9631,2020-02-21,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-22,4,Recovered
Victoria,Australia,-37.8136,144.9631,2020-02-22,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-23,4,Recovered
Victoria,Australia,-37.8136,144.9631,2020-02-23,4,Confirmed
Victoria,Australia,-37.8136,144.9631,2020-02-24,4,Recovered
